place,1st_humidity,2nd_humidity,3rd_humidity,4th_humidity,5th_humidity,Temperature_1,Temperature_2,Temperature_3,Temperature_4,Temperature_5,Fenophase,sugar_percent,acid_percent,fenols_percent,Alkans_percent,latitude,longitude,EVI,Previous_stage_success,temperature_forecast-1 day,temperature_forecast-2 day,temperature_forecast-3 day,temperature_forecast-4 day,temperature_forecast-5 day,is_rain_1 day,is_rain_2 day,is_rain_3 day,is_rain_4 day,is_rain_5 day,density,output
8,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.824369832449086,0.72,25,23,28,29,27,0,1,1,1,0,6233,38.0
9,80,80,80.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9118608957790411,0.91,25,23,28,29,27,0,1,1,1,0,6267,57.0
1,80,80,84.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.9235232150351029,0.55,25,23,28,29,27,0,1,1,1,0,6000,30.0
5,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.7858491886644644,0.88,25,23,28,29,27,0,1,1,1,0,6133,56.0
5,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.790406418261998,0.88,25,23,28,29,27,0,1,1,1,0,6133,63.0
10,80,80,77.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8556051171670395,0.89,25,23,28,29,27,0,1,1,1,0,6300,77.0
9,80,80,83.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9167437848495296,0.74,25,23,24,29,27,0,1,1,1,0,6267,56.0
9,80,75,82.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9661142569790943,0.91,25,23,28,29,27,0,1,1,1,0,6267,67.0
9,80,75,83.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.7948201115821774,0.91,25,23,28,29,27,0,1,1,1,0,6267,54.0
9,80,80,83.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9466515047047703,0.91,25,23,28,29,27,0,1,1,1,0,6267,62.0
1,80,80,80.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.8821911988318739,0.88,25,23,28,29,27,0,1,1,1,0,6000,56.0
1,80,80,80.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8757050008476637,0.55,25,23,28,29,27,0,1,1,1,0,6000,29.0
5,80,80,79.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.796261709366915,0.88,25,23,28,29,27,0,1,1,1,0,6133,62.0
9,80,80,81.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9181185299056548,0.91,25,23,28,29,27,0,1,1,1,0,6267,60.0
1,80,80,80.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.8759764989175044,0.88,25,23,28,29,27,0,1,1,1,0,6000,57.0
8,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8160283781016571,0.72,25,23,28,33,27,0,1,1,1,0,6233,38.0
10,80,80,83.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8871388684171468,0.84,25,23,28,29,27,0,1,1,1,0,6300,86.0
8,80,80,84.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8596905841708886,0.72,25,23,28,33,27,0,1,1,1,0,6233,45.0
4,80,80,82.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.8443117199250256,0.79,25,23,28,29,27,0,1,1,1,0,6100,35.0
5,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.8307974053100013,0.88,25,23,28,29,27,0,1,1,1,0,6133,66.0
5,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.8246252111041072,0.88,25,23,28,29,27,0,1,1,1,0,6133,64.0
7,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.7732859881866812,0.8,25,23,28,29,27,0,1,1,1,0,6200,81.0
10,80,80,76.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8125239947744306,0.84,25,23,28,29,27,0,1,1,1,0,6300,77.0
8,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8356395578392876,0.72,25,23,28,29,27,0,1,1,1,0,6233,42.0
8,80,80,82.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8387604702250392,0.78,23,23,28,29,27,0,1,1,1,0,6233,43.0
10,80,80,76.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8114927042433419,0.84,25,23,28,29,27,0,1,1,1,0,6300,74.0
3,80,80,83.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8863843987694521,0.55,25,23,28,29,27,0,1,1,1,0,6067,51.0
1,80,80,77.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8440203762711316,0.66,25,23,28,29,27,0,1,1,1,0,6000,30.0
1,80,80,78.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6458694352288994,0.55,25,23,28,29,27,0,1,1,1,0,6000,32.0
1,80,80,81.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8951703035262861,0.55,25,23,28,29,27,0,1,1,1,0,6000,29.0
8,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.7929295527411669,0.72,25,23,28,29,27,0,1,1,1,0,6233,39.0
9,80,80,76.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8408765981829175,0.74,25,23,24,29,27,0,1,1,1,0,6267,56.0
10,80,80,79.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8749720375356094,0.89,25,23,28,29,27,0,1,1,1,0,6300,76.0
7,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.8212777259884144,0.8,25,23,28,29,27,0,1,1,1,0,6200,79.0
9,80,75,79.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.7633532582818651,0.91,25,23,28,29,27,0,1,1,1,0,6267,47.0
9,80,80,81.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9239205358936224,0.91,25,23,28,29,27,0,1,1,1,0,6267,57.0
6,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.806369527778251,0.6,25,23,28,29,27,0,1,1,1,0,6167,26.0
7,80,80,76.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.7617774785620464,0.8,25,23,28,29,27,0,1,1,1,0,6200,70.0
1,80,80,84.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.9229915188600222,0.88,25,23,28,29,27,0,1,1,1,0,6000,56.0
10,80,80,76.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8110213875496479,0.84,25,23,28,29,27,0,1,1,1,0,6300,75.0
8,80,80,84.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8583598244871758,0.78,23,23,28,29,27,0,1,1,1,0,6233,43.0
8,80,80,80.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8240888626258807,0.78,23,23,28,29,27,0,1,1,1,0,6233,40.0
1,80,80,84.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.920757994381726,0.55,25,23,28,29,27,0,1,1,1,0,6000,29.0
8,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.7884097951519344,0.72,25,23,28,29,27,0,1,1,1,0,6233,38.0
3,80,80,80.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8491847241307686,0.55,25,23,28,29,27,0,1,1,1,0,6067,47.0
4,80,80,77.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.7928993355330167,0.79,25,23,28,29,27,0,1,1,1,0,6100,33.0
2,80,80,76.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.8786896886860648,0.72,25,23,28,29,27,0,1,1,1,0,6033,66.0
8,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8296373874351095,0.72,25,23,28,29,27,0,1,1,1,0,6233,41.0
9,80,75,78.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9125316415703989,0.91,25,23,28,29,27,0,1,1,1,0,6267,62.0
8,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8271911554995788,0.72,25,23,28,33,27,0,1,1,1,0,6233,37.0
4,80,80,77.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.7882138875198167,0.79,25,23,28,29,27,0,1,1,1,0,6100,34.0
10,80,80,79.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8357188500717797,0.84,25,23,28,29,27,0,1,1,1,0,6300,79.0
9,80,75,82.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9664734604570051,0.91,25,23,28,29,27,0,1,1,1,0,6267,67.0
1,80,80,79.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6558454004415843,0.55,25,23,28,29,27,0,1,1,1,0,6000,31.0
9,80,75,81.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9520080690003495,0.91,25,23,28,29,27,0,1,1,1,0,6267,63.0
10,80,80,81.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.9031237567263536,0.89,25,23,28,29,27,0,1,1,1,0,6300,76.0
1,80,80,83.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.9102504438708819,0.66,25,23,28,29,27,0,1,1,1,0,6000,33.0
9,80,75,79.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.7565190551693114,0.91,25,23,28,29,27,0,1,1,1,0,6267,52.0
1,80,80,81.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6723615071304462,0.55,25,23,28,29,27,0,1,1,1,0,6000,32.0
8,80,80,84.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8578524961777855,0.78,23,23,28,29,27,0,1,1,1,0,6233,41.0
9,80,80,82.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9309521434265661,0.91,25,23,28,29,27,0,1,1,1,0,6267,61.0
9,80,75,80.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.7692200267072664,0.91,25,23,28,29,27,0,1,1,1,0,6267,50.0
1,80,80,81.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.8915031351152899,0.88,25,23,28,29,27,0,1,1,1,0,6000,57.0
10,80,80,82.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8703730463098642,0.84,25,23,28,29,27,0,1,1,1,0,6300,85.0
9,80,80,81.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8898802673810607,0.74,25,23,24,29,27,0,1,1,1,0,6267,56.0
5,80,80,76.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.770850740892677,0.88,25,23,28,29,27,0,1,1,1,0,6133,60.0
8,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.7949714268103525,0.72,25,23,28,29,27,0,1,1,1,0,6233,43.0
5,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.835147925594453,0.88,25,23,28,29,27,0,1,1,1,0,6133,63.0
6,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.7818120517849988,0.6,25,23,28,29,27,0,1,1,1,0,6167,26.0
1,80,80,82.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.9003774665213798,0.55,25,23,28,29,27,0,1,1,1,0,6000,30.0
8,80,80,79.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8095138576498192,0.72,25,23,28,33,27,0,1,1,1,0,6233,40.0
10,80,80,80.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.891947705206057,0.89,25,23,28,29,27,0,1,1,1,0,6300,83.0
8,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.784573810585191,0.72,25,23,28,29,27,0,1,1,1,0,6233,37.0
1,80,80,77.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8519478493723743,0.66,25,23,28,29,27,0,1,1,1,0,6000,29.0
7,80,80,84.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.8365757570815389,0.8,25,23,28,29,27,0,1,1,1,0,6200,87.0
1,80,80,83.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5610674548861334,0.88,25,23,28,29,27,0,1,1,1,0,6000,25.0
2,80,80,81.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.9340093102027126,0.72,25,23,28,29,27,0,1,1,1,0,6033,74.0
10,80,80,80.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8864083691673307,0.89,25,23,28,29,27,0,1,1,1,0,6300,84.0
5,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.8242366647245133,0.88,25,23,28,29,27,0,1,1,1,0,6133,62.0
1,80,80,81.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8904377054402667,0.66,25,23,28,29,27,0,1,1,1,0,6000,31.0
1,80,80,81.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.8860325984932059,0.88,25,23,28,29,27,0,1,1,1,0,6000,60.0
8,80,80,76.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.7838525198928104,0.78,23,23,28,29,27,0,1,1,1,0,6233,39.0
1,80,80,81.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.8916866297382126,0.88,25,23,28,29,27,0,1,1,1,0,6000,57.0
10,80,80,82.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.913933883966834,0.89,25,23,28,29,27,0,1,1,1,0,6300,78.0
7,80,80,84.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.8395265323716461,0.8,25,23,28,29,27,0,1,1,1,0,6200,79.0
9,80,80,76.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8655081482860822,0.91,25,23,28,29,27,0,1,1,1,0,6267,58.0
3,80,80,82.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8695647435314074,0.55,25,23,28,29,27,0,1,1,1,0,6067,52.0
10,80,80,81.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8561020918545582,0.84,25,23,28,29,27,0,1,1,1,0,6300,86.0
8,80,80,79.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8145922784386384,0.78,23,23,28,29,27,0,1,1,1,0,6233,37.0
9,80,80,77.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8761088858859948,0.91,25,23,28,29,27,0,1,1,1,0,6267,56.0
5,80,80,79.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.8026358970394251,0.88,25,23,28,29,27,0,1,1,1,0,6133,56.0
1,80,80,79.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.8671851921027799,0.88,25,23,28,29,27,0,1,1,1,0,6000,56.0
1,80,80,78.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5293528140048521,0.88,25,23,28,29,27,0,1,1,1,0,6000,25.0
9,80,75,82.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.78777773099581,0.91,25,23,28,29,27,0,1,1,1,0,6267,55.0
1,80,80,82.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8976638458730153,0.55,25,23,28,29,27,0,1,1,1,0,6000,30.0
1,80,80,81.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.8878337680063202,0.88,25,23,28,29,27,0,1,1,1,0,6000,64.0
10,80,80,84.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8872865091299367,0.84,25,23,28,29,27,0,1,1,1,0,6300,87.0
8,80,80,79.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.80768805950283,0.72,25,23,28,29,27,0,1,1,1,0,6233,40.0
8,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.7989917588922346,0.72,25,23,28,33,27,0,1,1,1,0,6233,42.0
9,80,80,81.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9241872014919544,0.91,25,23,28,29,27,0,1,1,1,0,6267,59.0
1,80,80,78.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8534956373624915,0.66,25,23,28,29,27,0,1,1,1,0,6000,29.0
1,80,80,79.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8637209246321413,0.66,25,23,28,29,27,0,1,1,1,0,6000,30.0
8,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.7974174000861405,0.72,25,23,28,33,27,0,1,1,1,0,6233,37.0
1,80,80,77.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8420855139592281,0.55,25,23,28,29,27,0,1,1,1,0,6000,29.0
10,80,80,83.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8778373930390323,0.84,25,23,28,29,27,0,1,1,1,0,6300,80.0
1,80,80,78.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8583995677771062,0.66,25,23,28,29,27,0,1,1,1,0,6000,29.0
10,80,80,80.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8477073377841567,0.84,25,23,28,29,27,0,1,1,1,0,6300,80.0
1,80,80,76.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8398117440463794,0.66,25,23,28,29,27,0,1,1,1,0,6000,28.0
2,80,80,82.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.9383392308952433,0.72,25,23,28,29,27,0,1,1,1,0,6033,71.0
2,80,80,79.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.9044116122121788,0.72,25,23,28,29,27,0,1,1,1,0,6033,73.0
8,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8400684116819953,0.72,25,23,28,29,27,0,1,1,1,0,6233,41.0
9,80,80,79.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9020286785025758,0.91,25,23,28,29,27,0,1,1,1,0,6267,54.0
10,80,80,78.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.824139226544478,0.84,25,23,28,29,27,0,1,1,1,0,6300,79.0
6,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.8010540065825629,0.6,25,23,28,29,27,0,1,1,1,0,6167,26.0
9,80,75,77.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.7415488510920829,0.91,25,23,28,29,27,0,1,1,1,0,6267,51.0
6,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.7952431327898396,0.6,25,23,28,29,27,0,1,1,1,0,6167,29.0
1,80,80,79.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.8639228820130028,0.88,25,23,28,29,27,0,1,1,1,0,6000,58.0
8,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8537806859043698,0.72,25,23,28,29,27,0,1,1,1,0,6233,42.0
5,80,80,76.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.7744352264593783,0.88,25,23,28,29,27,0,1,1,1,0,6133,64.0
5,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.8257154105425653,0.88,25,23,28,29,27,0,1,1,1,0,6133,68.0
1,80,80,77.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6390615769551707,0.55,25,23,28,29,27,0,1,1,1,0,6000,32.0
1,80,80,79.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.8640759665412371,0.88,25,23,28,29,27,0,1,1,1,0,6000,57.0
9,80,80,79.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9023117797386481,0.91,25,23,28,29,27,0,1,1,1,0,6267,54.0
9,80,75,83.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9783534184012477,0.91,25,23,28,29,27,0,1,1,1,0,6267,66.0
1,80,80,78.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5260992263679866,0.88,25,23,28,29,27,0,1,1,1,0,6000,23.0
9,80,75,77.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9015830274391989,0.91,25,23,28,29,27,0,1,1,1,0,6267,60.0
9,80,80,79.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8935007539631377,0.91,25,23,28,29,27,0,1,1,1,0,6267,59.0
1,80,80,77.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5186525024089188,0.88,25,23,28,29,27,0,1,1,1,0,6000,23.0
8,80,80,77.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.7895449118487652,0.78,23,23,28,29,27,0,1,1,1,0,6233,38.0
8,80,80,81.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8260557490339522,0.78,23,23,28,29,27,0,1,1,1,0,6233,40.0
1,80,80,76.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8413593701127554,0.55,25,23,28,29,27,0,1,1,1,0,6000,28.0
10,80,80,76.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8482528484440274,0.89,25,23,28,29,27,0,1,1,1,0,6300,72.0
4,80,80,82.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.8375819563205807,0.79,25,23,28,29,27,0,1,1,1,0,6100,37.0
1,80,80,79.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.8678249443460119,0.88,25,23,28,29,27,0,1,1,1,0,6000,59.0
8,80,80,77.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.7892807786371776,0.78,23,23,28,29,27,0,1,1,1,0,6233,39.0
4,80,80,78.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.799796247210496,0.79,25,23,28,29,27,0,1,1,1,0,6100,32.0
1,80,80,81.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8925036126470112,0.66,25,23,28,29,27,0,1,1,1,0,6000,32.0
9,80,80,78.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8895738276098175,0.91,25,23,28,29,27,0,1,1,1,0,6267,57.0
8,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8195507322598734,0.72,25,23,28,29,27,0,1,1,1,0,6233,38.0
7,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.7697356245381338,0.8,25,23,28,29,27,0,1,1,1,0,6200,74.0
7,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.8070474910084358,0.8,25,23,28,29,27,0,1,1,1,0,6200,77.0
1,80,80,79.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8638148361782072,0.66,25,23,28,29,27,0,1,1,1,0,6000,29.0
10,80,80,81.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8607923169349408,0.84,25,23,28,29,27,0,1,1,1,0,6300,74.0
6,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.8246715905843219,0.6,25,23,28,29,27,0,1,1,1,0,6167,28.0
1,80,80,81.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5460289066470596,0.88,25,23,28,29,27,0,1,1,1,0,6000,24.0
3,80,80,78.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8326385428205767,0.55,25,23,28,29,27,0,1,1,1,0,6067,51.0
8,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.7999709835269606,0.72,25,23,28,29,27,0,1,1,1,0,6233,39.0
