place,humidity_1,humidity_2,humidity_3,humidity_4,humidity_5,temperature_1,temperature_2,temperature_3,temperature_4,temperature_5,fenophase,sugar_percent,acid_percent,fenols_percent,alkans_percent,latitude,longitude,evi,previous_stage_success,temperature_forecast_1,temperature_forecast_2,temperature_forecast_3,temperature_forecast_4,temperature_forecast_5,rain_1,rain_2,rain_3,rain_4, rain_5,density,output
1,80,80,83.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5593006044196341,0.88,25,23,28,29,27,0,1,1,1,0,6000,41.42967440145438
1,80,80,81.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8914293544534255,0.66,25,23,28,29,27,0,1,1,1,0,6000,16.71430039600173
1,80,80,79.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8673427063959709,0.66,25,23,28,29,27,0,1,1,1,0,6000,16.262675744924454
8,80,80,79.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8060016347976553,0.72,25,23,28,33,27,0,1,1,1,0,6233,18.67564763555543
8,80,80,84.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8576339838373974,0.72,25,23,28,29,27,0,1,1,1,0,6233,15.213019668956004
9,80,75,80.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9384443846399697,0.91,25,23,28,29,27,0,1,1,1,0,6267,36.303457819728074
8,80,80,79.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8047817361065968,0.72,25,23,28,29,27,0,1,1,1,0,6233,21.591705115055035
5,80,80,84.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.8462227378065013,0.88,25,23,28,29,27,0,1,1,1,0,6133,36.090307560771045
1,80,80,77.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.8423654136894949,0.88,25,23,28,29,27,0,1,1,1,0,6000,39.24657041053329
8,80,80,80.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8238627390898916,0.78,23,23,28,29,27,0,1,1,1,0,6233,14.613973198933731
9,80,80,80.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8781896503354037,0.74,25,23,24,29,27,0,1,1,1,0,6267,27.216621394692293
9,80,80,76.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8665177276218445,0.91,25,23,28,29,27,0,1,1,1,0,6267,29.43217056857413
9,80,80,79.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8986249767532066,0.91,25,23,28,29,27,0,1,1,1,0,6267,30.52272648312589
5,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.8407515599562438,0.88,25,23,28,29,27,0,1,1,1,0,6133,35.856968887022695
1,80,80,79.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6512859917233219,0.55,25,23,28,29,27,0,1,1,1,0,6000,23.68312697175716
1,80,80,77.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6379112808673427,0.55,25,23,28,29,27,0,1,1,1,0,6000,23.196773849721552
8,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8226077567986905,0.72,25,23,28,33,27,0,1,1,1,0,6233,19.06042363314039
8,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8231610099259734,0.72,25,23,28,29,27,0,1,1,1,0,6233,14.60152567496179
4,80,80,78.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.7998120941664867,0.79,25,23,28,29,27,0,1,1,1,0,6100,24.384515066051424
8,80,80,77.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.7906375590759946,0.78,23,23,28,29,27,0,1,1,1,0,6233,14.024613021303633
9,80,80,77.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8754902780629586,0.91,25,23,28,29,27,0,1,1,1,0,6267,29.736932521618964
2,80,80,78.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.8956317617763823,0.72,25,23,28,29,27,0,1,1,1,0,6033,41.595546248507844
8,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.7926193332767096,0.72,25,23,28,29,27,0,1,1,1,0,6233,14.059766443932723
9,80,80,81.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9241342152330281,0.91,25,23,28,29,27,0,1,1,1,0,6267,31.389174143779165
1,80,80,81.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8856096616797013,0.55,25,23,28,29,27,0,1,1,1,0,6000,6.038247693270691
5,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.8073106671441415,0.88,25,23,28,29,27,0,1,1,1,0,6133,34.4307579702327
5,80,80,79.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.7993114527945127,0.88,25,23,28,29,27,0,1,1,1,0,6133,34.089601802683994
10,80,80,79.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8782766351155379,0.89,25,23,28,29,27,0,1,1,1,0,6300,47.54715184997296
9,80,80,83.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.917148955658073,0.74,25,23,24,29,27,0,1,1,1,0,6267,28.4240378819651
9,80,75,83.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9783042540930752,0.91,25,23,28,29,27,0,1,1,1,0,6267,37.8454256902544
9,80,75,80.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.76539248412597,0.91,25,23,28,29,27,0,1,1,1,0,6267,25.302230880197403
9,80,80,80.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9134227162044086,0.91,25,23,28,29,27,0,1,1,1,0,6267,31.025347003945935
1,80,80,83.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.9178879302437363,0.88,25,23,28,29,27,0,1,1,1,0,6000,42.76523311362862
1,80,80,79.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8648272881642911,0.55,25,23,28,29,27,0,1,1,1,0,6000,5.896549692029257
5,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.8376583419616455,0.88,25,23,28,29,27,0,1,1,1,0,6133,35.725047131921976
9,80,80,82.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9329881309219011,0.91,25,23,28,29,27,0,1,1,1,0,6267,31.68990654479983
1,80,80,84.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.9195111315528697,0.88,25,23,28,29,27,0,1,1,1,0,6000,42.8408595382587
8,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8019033767897432,0.72,25,23,28,33,27,0,1,1,1,0,6233,18.580687998786736
10,80,80,77.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8185470577552235,0.84,25,23,28,29,27,0,1,1,1,0,6300,48.149826926777855
8,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8020429738691811,0.72,25,23,28,33,27,0,1,1,1,0,6233,18.583922565261513
4,80,80,82.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.8357072576926279,0.79,25,23,28,29,27,0,1,1,1,0,6100,25.47887980770207
5,80,80,84.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.8482352960400835,0.88,25,23,28,29,27,0,1,1,1,0,6133,36.176140571855356
5,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.7936583247400891,0.88,25,23,28,29,27,0,1,1,1,0,6133,33.848503187568284
7,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.8281317486808274,0.8,25,23,28,29,27,0,1,1,1,0,6200,33.87811699148836
10,80,80,78.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8238331253344632,0.84,25,23,28,29,27,0,1,1,1,0,6300,48.46077207849783
8,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8032302668521191,0.72,25,23,28,29,27,0,1,1,1,0,6233,21.550080330178805
8,80,80,76.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.7836886970483122,0.78,23,23,28,29,27,0,1,1,1,0,6233,13.901351610613036
10,80,80,81.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8555037694623966,0.84,25,23,28,29,27,0,1,1,1,0,6300,50.32375114484686
3,80,80,81.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.863600146962196,0.55,25,23,28,29,27,0,1,1,1,0,6067,29.464005014004336
1,80,80,78.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8540616654345285,0.66,25,23,28,29,27,0,1,1,1,0,6000,16.01365622689741
1,80,80,78.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6399049725397377,0.55,25,23,28,29,27,0,1,1,1,0,6000,23.269271728717733
1,80,80,83.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.9094032255436287,0.55,25,23,28,29,27,0,1,1,1,0,6000,6.200476537797469
8,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8419893581221612,0.72,25,23,28,29,27,0,1,1,1,0,6233,14.935509678441841
9,80,80,82.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9005279672814548,0.74,25,23,24,29,27,0,1,1,1,0,6267,27.908924605830236
10,80,80,82.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.9091668526371375,0.89,25,23,28,29,27,0,1,1,1,0,6300,49.219451674942086
7,80,80,84.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.8352724765806372,0.8,25,23,28,29,27,0,1,1,1,0,6200,34.17023767829876
9,80,75,79.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.755687087126153,0.91,25,23,28,29,27,0,1,1,1,0,6267,24.981391309955512
9,80,80,81.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9242474168840942,0.91,25,23,28,29,27,0,1,1,1,0,6267,31.393019154904287
6,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.7798462031400405,0.6,25,23,28,29,27,0,1,1,1,0,6167,23.395386094201214
7,80,80,79.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.7910049261362673,0.8,25,23,28,29,27,0,1,1,1,0,6200,32.35929243284727
1,80,80,83.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.9108158741471695,0.88,25,23,28,29,27,0,1,1,1,0,6000,42.43573959094767
10,80,80,82.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8738009519096699,0.84,25,23,28,29,27,0,1,1,1,0,6300,51.40005599468647
8,80,80,79.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8138604160519902,0.78,23,23,28,29,27,0,1,1,1,0,6233,14.43654840003526
8,80,80,79.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8070918135293993,0.78,23,23,28,29,27,0,1,1,1,0,6233,14.316484497195509
1,80,80,81.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8900586627684697,0.55,25,23,28,29,27,0,1,1,1,0,6000,6.0685817916032025
8,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8214708463756016,0.72,25,23,28,29,27,0,1,1,1,0,6233,22.039461732028336
3,80,80,78.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8296652988407025,0.55,25,23,28,29,27,0,1,1,1,0,6067,28.30622784280044
4,80,80,79.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.8066812947209536,0.79,25,23,28,29,27,0,1,1,1,0,6100,24.593941912224196
2,80,80,77.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.8902487741506985,0.72,25,23,28,29,27,0,1,1,1,0,6033,41.345545835062055
8,80,80,84.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8579887646432407,0.72,25,23,28,29,27,0,1,1,1,0,6233,23.019210758721094
9,80,75,84.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9826288605936785,0.91,25,23,28,29,27,0,1,1,1,0,6267,38.01272187983287
8,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.794373276644806,0.72,25,23,28,33,27,0,1,1,1,0,6233,18.40621006859916
4,80,80,78.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.8011008624587345,0.79,25,23,28,29,27,0,1,1,1,0,6100,24.423806782278493
10,80,80,83.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.881723552552022,0.84,25,23,28,29,27,0,1,1,1,0,6300,51.866091326589526
9,80,75,82.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9606883681799472,0.91,25,23,28,29,27,0,1,1,1,0,6267,37.16396008433069
1,80,80,80.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.659600104742129,0.55,25,23,28,29,27,0,1,1,1,0,6000,23.985458354259237
9,80,75,83.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9770019937343438,0.91,25,23,28,29,27,0,1,1,1,0,6267,37.79504811351431
10,80,80,79.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8801999603983882,0.89,25,23,28,29,27,0,1,1,1,0,6300,47.6512746691671
1,80,80,84.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.9203541790316512,0.66,25,23,28,29,27,0,1,1,1,0,6000,17.25664085684346
9,80,75,81.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.7792136643860682,0.91,25,23,28,29,27,0,1,1,1,0,6267,25.759129401192382
1,80,80,84.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6890052656791463,0.55,25,23,28,29,27,0,1,1,1,0,6000,25.05473693378714
8,80,80,82.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8435146962904392,0.78,23,23,28,29,27,0,1,1,1,0,6233,14.962566674774928
9,80,80,77.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8704821287637027,0.91,25,23,28,29,27,0,1,1,1,0,6267,29.566825552413466
9,80,75,81.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.7829169762997569,0.91,25,23,28,29,27,0,1,1,1,0,6267,25.881552935529196
1,80,80,83.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.9112781241638314,0.88,25,23,28,29,27,0,1,1,1,0,6000,42.45727623945123
10,80,80,81.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.855806766753323,0.84,25,23,28,29,27,0,1,1,1,0,6300,50.34157451490135
9,80,80,78.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8572523354330787,0.74,25,23,24,29,27,0,1,1,1,0,6267,26.567737668380563
5,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.7799927960898295,0.88,25,23,28,29,27,0,1,1,1,0,6133,33.265686028522424
8,80,80,79.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8142062067303633,0.72,25,23,28,29,27,0,1,1,1,0,6233,21.844556765936577
5,80,80,79.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.7969049580408976,0.88,25,23,28,29,27,0,1,1,1,0,6133,33.986967907468085
6,80,80,79.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.7892025340672574,0.6,25,23,28,29,27,0,1,1,1,0,6167,23.676076022017718
1,80,80,77.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8457061418659536,0.55,25,23,28,29,27,0,1,1,1,0,6000,5.7661782399951385
8,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8190980660846859,0.72,25,23,28,33,27,0,1,1,1,0,6233,18.97910153123053
10,80,80,77.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8601871652604149,0.89,25,23,28,29,27,0,1,1,1,0,6300,46.56784449315833
8,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.837102110246026,0.72,25,23,28,29,27,0,1,1,1,0,6233,14.848817920106846
1,80,80,82.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.9006732465393876,0.66,25,23,28,29,27,0,1,1,1,0,6000,16.88762337261352
7,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.8038096745430151,0.8,25,23,28,29,27,0,1,1,1,0,6200,32.883123049486954
1,80,80,83.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5585937996013417,0.88,25,23,28,29,27,0,1,1,1,0,6000,41.37731848898827
2,80,80,81.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.9270119538598721,0.72,25,23,28,29,27,0,1,1,1,0,6033,43.052926710883355
10,80,80,84.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.9303483226385055,0.89,25,23,28,29,27,0,1,1,1,0,6300,50.36615025520001
5,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.7877496922591659,0.88,25,23,28,29,27,0,1,1,1,0,6133,33.596507638438
1,80,80,79.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8737113409662947,0.66,25,23,28,29,27,0,1,1,1,0,6000,16.382087643118023
1,80,80,80.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.8840658061135268,0.88,25,23,28,29,27,0,1,1,1,0,6000,41.18942960301659
8,80,80,77.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.7880532479633178,0.78,23,23,28,29,27,0,1,1,1,0,6233,13.978771582497835
1,80,80,83.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.9154405543977177,0.88,25,23,28,29,27,0,1,1,1,0,6000,42.651207648075484
10,80,80,77.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8562955545372279,0.89,25,23,28,29,27,0,1,1,1,0,6300,46.35716485237293
7,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.7741287201242089,0.8,25,23,28,29,27,0,1,1,1,0,6200,31.668902186899427
9,80,80,82.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9336090535832128,0.91,25,23,28,29,27,0,1,1,1,0,6267,31.71099682500422
3,80,80,77.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8224598064401517,0.55,25,23,28,29,27,0,1,1,1,0,6067,28.06039339619341
10,80,80,77.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8183355400306355,0.84,25,23,28,29,27,0,1,1,1,0,6300,48.13738470768444
8,80,80,82.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8443575647585275,0.78,23,23,28,29,27,0,1,1,1,0,6233,14.97751777842173
9,80,80,76.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.865953575054857,0.91,25,23,28,29,27,0,1,1,1,0,6267,29.41300854332181
5,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.8078420918082607,0.88,25,23,28,29,27,0,1,1,1,0,6133,34.45342254625574
1,80,80,81.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.8929081272760528,0.88,25,23,28,29,27,0,1,1,1,0,6000,41.60140138445246
1,80,80,80.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5391234759322511,0.88,25,23,28,29,27,0,1,1,1,0,6000,39.935072291277855
9,80,75,78.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.7552770491761934,0.91,25,23,28,29,27,0,1,1,1,0,6267,24.96783633640313
1,80,80,77.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8421176203498657,0.55,25,23,28,29,27,0,1,1,1,0,6000,5.741711047839994
1,80,80,78.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.8546196458717683,0.88,25,23,28,29,27,0,1,1,1,0,6000,39.81750622811648
10,80,80,84.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8884599739901509,0.84,25,23,28,29,27,0,1,1,1,0,6300,52.26235141118535
8,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8020513224025535,0.72,25,23,28,29,27,0,1,1,1,0,6233,21.51845011323924
8,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8193983087767727,0.72,25,23,28,33,27,0,1,1,1,0,6233,18.986058374095954
9,80,80,79.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8991334739216783,0.91,25,23,28,29,27,0,1,1,1,0,6267,30.539998115221827
1,80,80,83.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.9086560020508165,0.66,25,23,28,29,27,0,1,1,1,0,6000,17.03730003845281
1,80,80,78.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.853961028326506,0.66,25,23,28,29,27,0,1,1,1,0,6000,16.011769281121985
8,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8471826043478994,0.72,25,23,28,33,27,0,1,1,1,0,6233,19.62984083245133
1,80,80,80.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8764989417446275,0.55,25,23,28,29,27,0,1,1,1,0,6000,5.976129148258824
10,80,80,83.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8857561596704261,0.84,25,23,28,29,27,0,1,1,1,0,6300,52.103303510025064
1,80,80,81.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8964912169708735,0.66,25,23,28,29,27,0,1,1,1,0,6000,16.809210318203878
10,80,80,77.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8137517401870283,0.84,25,23,28,29,27,0,1,1,1,0,6300,47.86774942276637
1,80,80,79.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8709594927890396,0.66,25,23,28,29,27,0,1,1,1,0,6000,16.330490489794492
2,80,80,82.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.9424162293361777,0.72,25,23,28,29,27,0,1,1,1,0,6033,43.76834266679874
2,80,80,84.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.9638770329720725,0.72,25,23,28,29,27,0,1,1,1,0,6033,44.76504006886104
8,80,80,79.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8081923972951646,0.72,25,23,28,29,27,0,1,1,1,0,6233,14.336007047364296
9,80,80,83.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9443181966510806,0.91,25,23,28,29,27,0,1,1,1,0,6267,32.07474394219454
10,80,80,82.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8661056064131674,0.84,25,23,28,29,27,0,1,1,1,0,6300,50.94738861253926
6,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.8045005952344065,0.6,25,23,28,29,27,0,1,1,1,0,6167,24.135017857032196
9,80,75,80.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.770647566992048,0.91,25,23,28,29,27,0,1,1,1,0,6267,25.47595262783634
6,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.8088211573536791,0.6,25,23,28,29,27,0,1,1,1,0,6167,24.264634720610374
1,80,80,77.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.8517053306642681,0.88,25,23,28,29,27,0,1,1,1,0,6000,39.68172563322158
8,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8165998652255282,0.72,25,23,28,29,27,0,1,1,1,0,6233,14.48514173349048
5,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.7791930079351764,0.88,25,23,28,29,27,0,1,1,1,0,6133,33.231576096000744
5,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.7827179957596737,0.88,25,23,28,29,27,0,1,1,1,0,6133,33.38191227706797
